id_sample,TTI
1805,1.16552
1806,1.07466
1807,1.10125
1808,1.12304
1809,1.53415
1810,1.4844
1811,1.6162299999999998
1812,1.1590200000000002
1813,1.1392799999999998
1814,1.15854
1815,2.22736
1816,1.72754
1817,1.7138400000000005
1818,1.7885400000000002
1819,1.812
1820,1.76909
1821,1.7885099999999998
1822,1.75063
1823,1.75138
1824,1.4597
1825,1.47279
1826,1.3893799999999998
1827,1.61004
1828,1.81676
1829,1.54557
1830,1.23112
1831,1.18638
1832,1.189
1833,1.6358700000000002
1834,1.52912
1835,1.37081
1836,1.7354599999999998
1837,1.53208
1838,1.3861
1839,2.05788
1840,1.63612
1841,1.72115
1842,3.57805
1843,1.82601
1844,1.6389900000000002
1845,1.14184
1846,1.12824
1847,1.12114
1848,1.14365
1849,1.16847
1850,1.14203
1851,1.18288
1852,1.22806
1853,1.19573
1854,1.15743
1855,1.12447
1856,1.11279
1857,1.2034
1858,1.18336
1859,1.22948
1860,1.46678
1861,1.59624
1862,1.55314
1863,1.45107
1864,1.50427
1865,1.59148
1866,1.24391
1867,1.23674
1868,1.2206
1869,1.12476
1870,1.12404
1871,1.13208
1872,1.18059
1873,1.1586
1874,1.14638
1875,1.14518
1876,1.16681
1877,1.17666
1878,1.32425
1879,1.41841
1880,1.2981
1881,1.30924
1882,1.52972
1883,1.39365
1884,1.53653
1885,1.22205
1886,1.17545
1887,1.19757
1888,1.18068
1889,1.21537
1890,1.15323
1891,1.13477
1892,1.1515799999999998
1893,1.18401
1894,1.16711
1895,1.16034
1896,1.20855
1897,1.20464
1898,1.16201
1899,1.1453
1900,1.19761
1901,1.20352
1902,1.1388200000000002
1903,1.19761
1904,1.19694
1905,1.2103700000000002
1906,1.20231
1907,1.17593
1908,1.16328
1909,1.22341
1910,1.1973200000000002
1911,1.10263
1912,1.09995
1913,1.08946
1914,1.15564
1915,1.16962
1916,1.18169
1917,1.15248
1918,1.15972
1919,1.13466
1920,1.24685
1921,1.24726
1922,1.18804
1923,1.23437
1924,1.16413
1925,1.24229
1926,1.15556
1927,1.17002
1928,1.19652
1929,1.33169
1930,1.2294200000000002
1931,1.2845799999999998
1932,1.08952
1933,1.08504
1934,1.09979
1935,1.14216
1936,1.11617
1937,1.12952
1938,1.14309
1939,1.13717
1940,1.13491
1941,1.15155
1942,1.1589200000000002
1943,1.21023
1944,1.21626
1945,1.20126
1946,1.17475
1947,1.23978
1948,1.23689
1949,1.22518
1950,1.25349
1951,1.23288
1952,1.23895
1953,1.20047
1954,1.21878
1955,1.21863
1956,1.17444
1957,1.18724
1958,1.18772
1959,1.13156
1960,1.1631
1961,1.17023
1962,1.3171
1963,1.32053
1964,1.29073
1965,1.3046
1966,1.19001
1967,1.22642
1968,1.1501
1969,1.18551
1970,1.15929
1971,1.20597
1972,1.14552
1973,1.16589
1974,1.63375
1975,1.58849
1976,1.48755
1977,1.82047
1978,1.89261
1979,1.85064
1980,1.63888
1981,1.65789
1982,1.72121
1983,1.979
1984,1.80604
1985,2.33174
1986,1.86642
1987,1.95579
1988,1.82797
1989,1.6969900000000002
1990,1.56257
1991,1.7154599999999998
1992,1.7045099999999995
1993,1.69976
1994,1.81759
1995,1.49284
1996,1.59671
1997,1.5639299999999998
1998,1.77816
1999,2.20743
2000,2.60655
2001,2.65088
2002,2.3247400000000003
2003,1.75174
2004,2.22943
2005,3.21049
2006,3.13386
2007,2.53237
2008,2.3473
2009,3.43141
2010,1.78032
2011,1.61492
2012,2.20441
2013,2.35463
2014,1.9852
2015,1.92676
2016,1.05315
2017,1.0684
2018,1.06043
2019,1.12985
2020,1.13022
2021,1.13057
2022,1.13345
2023,1.16317
2024,1.15215
2025,1.4124
2026,1.35391
2027,1.36986
2028,1.75163
2029,1.87364
2030,2.24329
2031,1.5859
2032,1.4884
2033,1.35185
2034,1.24803
2035,1.24878
2036,1.20966
2037,1.35863
2038,1.27112
2039,1.18129
2040,1.3592799999999998
2041,1.3260299999999998
2042,1.4276
2043,1.11068
2044,1.13785
2045,1.14838
2046,1.55125
2047,1.54589
2048,1.56504
2049,1.75512
2050,1.7795299999999998
2051,1.72371
2052,1.20568
2053,1.22183
2054,1.2346
2055,1.26272
2056,1.23586
2057,1.23978
2058,1.04791
2059,1.0715
2060,1.0909799999999998
2061,1.1771200000000002
2062,1.21159
2063,1.1772200000000002
2064,1.13523
2065,1.20297
2066,1.17841
2067,1.51801
2068,1.56865
2069,1.63614
2070,1.7245400000000002
2071,1.74757
2072,1.73755
2073,1.6644
2074,1.74705
2075,1.79882
2076,1.40745
2077,1.44232
2078,1.45253
2079,1.10559
2080,1.15667
2081,1.14801
2082,1.38484
2083,1.29732
2084,1.14991
2085,1.10572
2086,1.12729
2087,1.47004
2088,1.80536
2089,2.11407
2090,1.99344
2091,1.14579
2092,1.1255
2093,1.12558
2094,1.10578
2095,1.08538
2096,1.08305
2097,1.13081
2098,1.11189
2099,1.11522
2100,1.15616
2101,1.19248
2102,1.18946
2103,1.21028
2104,1.1958799999999998
2105,1.18767
2106,1.16705
2107,1.16639
2108,1.16177
2109,1.26634
2110,1.21365
2111,1.19263
2112,1.13531
2113,1.17834
2114,1.17556
2115,1.20999
2116,1.23574
2117,1.26334
2118,1.21228
2119,1.19982
2120,1.21438
2121,1.17616
2122,1.18908
2123,1.1740700000000002
2124,1.47557
2125,1.42396
2126,1.36956
2127,1.2738
2128,1.3146
2129,1.47795
2130,1.20438
2131,1.18823
2132,1.2151299999999998
2133,1.19246
2134,1.17279
2135,1.1952200000000002
2136,1.17927
2137,1.19562
2138,1.2057
2139,1.20534
2140,1.19495
2141,1.20022
2142,1.14024
2143,1.17184
2144,1.1656799999999998
2145,1.19905
2146,2.87832
2147,1.17456
2148,1.20793
2149,1.20844
2150,1.21978
2151,1.61483
2152,1.4681799999999998
2153,1.50004
2154,1.22022
2155,1.21489
2156,1.21441
2157,1.25075
2158,1.2529
2159,1.23158
2160,1.23468
2161,1.20414
2162,1.18905
2163,1.06876
2164,1.09056
2165,1.09409
2166,1.1423
2167,1.19619
2168,1.1866
2169,1.13442
2170,1.16179
2171,1.1776799999999998
2172,1.4372
2173,1.99372
2174,1.77195
2175,1.16525
2176,1.1224299999999998
2177,1.1332799999999998
2178,1.21294
2179,1.23139
2180,1.24851
2181,1.35366
2182,1.3924
2183,1.26344
2184,1.06077
2185,1.06451
2186,1.04469
2187,1.13134
2188,1.13514
2189,1.13089
2190,1.11689
2191,1.12576
2192,1.137
2193,1.12607
2194,1.18032
2195,1.17862
2196,1.19364
2197,1.20002
2198,1.18962
2199,1.20951
2200,1.1805
2201,1.16864
2202,1.21199
2203,1.18695
2204,1.21207
2205,1.11489
2206,1.09022
2207,1.16174
2208,1.15974
2209,1.14485
2210,1.18986
2211,1.13623
2212,1.10037
2213,1.11599
2214,1.2302
2215,1.17212
2216,1.1584
2217,1.16241
2218,1.15021
2219,1.18527
2220,1.15619
2221,1.15428
2222,1.15012
2223,1.16802
2224,1.16213
2225,1.13804
2226,1.44326
2227,1.55771
2228,1.57773
2229,2.93833
2230,4.42225
2231,2.6450400000000003
2232,1.95849
2233,2.31636
2234,2.49327
2235,6.43583
2236,6.9488
2237,7.09912
2238,2.82647
2239,2.44659
2240,1.90461
2241,1.98467
2242,1.74685
2243,1.90949
2244,2.28368
2245,2.19871
2246,1.82164
2247,1.45376
2248,1.40085
2249,1.4280700000000002
2250,1.74235
2251,2.11087
2252,2.2481
2253,2.8536200000000003
2254,3.89775
2255,2.00871
2256,6.93755
2257,7.10382
2258,7.989489999999999
2259,2.35045
2260,2.17867
2261,2.66956
2262,1.59074
2263,1.57334
2264,1.6679099999999998
2265,2.01486
2266,1.91537
2267,1.6902700000000002
2268,1.77124
2269,1.55742
2270,1.42408
2271,1.17925
2272,1.26797
2273,1.30761
2274,1.13846
2275,1.09834
2276,1.11915
2277,1.57053
2278,1.9396
2279,2.49323
2280,1.87786
2281,1.81981
2282,1.99518
2283,1.94252
2284,1.91431
2285,1.95842
2286,1.1970299999999998
2287,1.23325
2288,1.23093
2289,4.12362
2290,3.82225
2291,3.60708
2292,2.14344
2293,1.85009
2294,1.7089299999999998
2295,1.15937
2296,1.1607
2297,1.24643
2298,1.50678
2299,1.48816
2300,1.52803
2301,1.21786
2302,1.20353
2303,1.19321
2304,1.25159
2305,1.21872
2306,1.19632
2307,1.17926
2308,1.1685299999999998
2309,1.13832
2310,1.82803
2311,1.70334
2312,1.67545
2313,1.22675
2314,1.25642
2315,1.35573
2316,1.10802
2317,1.14648
2318,1.12161
2319,1.445
2320,1.49048
2321,1.64747
2322,1.75728
2323,1.73878
2324,1.68979
2325,1.7754599999999998
2326,1.7413299999999998
2327,1.71625
2328,1.29857
2329,1.35138
2330,1.33982
2331,3.12001
2332,3.25911
2333,2.99261
2334,1.81997
2335,1.52431
2336,1.31149
2337,1.10851
2338,1.129
2339,1.16801
2340,1.46458
2341,1.2751
2342,1.16427
2343,1.14883
2344,1.13625
2345,1.15417
2346,1.37521
2347,1.31526
2348,1.26861
2349,1.14842
2350,1.15995
2351,1.17094
2352,1.2079
2353,1.17388
2354,1.18869
2355,1.18185
2356,1.1977799999999998
2357,1.16412
2358,1.13763
2359,1.1497
2360,1.17004
2361,1.16285
2362,1.16242
2363,1.21987
2364,1.38714
2365,1.2584
2366,1.2488
2367,1.90876
2368,1.90733
2369,1.8081
2370,1.23941
2371,1.22695
2372,1.2275200000000002
2373,2.10301
2374,2.45808
2375,2.0029
2376,1.40976
2377,1.16211
2378,1.13014
2379,1.08713
2380,1.11322
2381,1.07926
2382,1.17256
2383,1.13996
2384,1.16069
2385,1.17224
2386,1.23095
2387,1.27957
2388,1.1976
2389,1.25037
2390,1.2145
2391,1.18364
2392,1.21133
2393,1.24433
2394,1.15781
2395,1.19214
2396,1.13778
2397,1.17641
2398,1.1558
2399,1.15417
2400,1.14458
2401,1.14968
2402,1.15977
2403,1.17288
2404,1.11123
2405,1.1428200000000002
2406,1.18518
2407,1.15716
2408,1.16238
2409,1.22285
2410,1.21757
2411,1.20319
2412,1.16552
2413,1.13733
2414,1.15951
2415,3.19983
2416,1.72233
2417,1.0913
2418,1.21619
2419,1.1436
2420,1.11074
2421,1.16036
2422,1.16675
2423,1.13314
2424,1.25931
2425,1.22388
2426,1.20728
2427,1.20404
2428,1.25296
2429,1.30026
2430,1.31385
2431,1.34887
2432,1.43347
2433,1.38105
2434,1.30179
2435,1.36106
2436,1.27176
2437,1.20109
2438,1.16343
2439,1.12368
2440,1.09997
2441,1.10919
2442,1.08328
2443,1.17492
2444,1.09887
2445,1.12236
2446,1.1093
2447,1.13702
2448,1.20867
2449,1.23502
2450,1.24291
2451,1.35048
2452,1.40852
2453,1.37124
2454,1.22083
2455,1.21431
2456,1.15276
2457,4.0164300000000015
2458,3.11106
2459,2.66055
2460,1.61395
2461,1.35418
2462,1.18586
2463,1.06017
2464,1.12019
2465,1.13667
2466,1.17194
2467,1.1846
2468,1.17809
2469,1.14795
2470,1.14063
2471,1.18218
2472,1.20312
2473,1.20135
2474,1.20405
2475,1.15037
2476,1.1202299999999998
2477,1.20632
2478,2.32404
2479,1.94514
2480,1.85118
2481,1.84642
2482,2.08238
2483,1.90281
2484,1.76507
2485,1.61153
2486,1.7268599999999998
2487,2.08135
2488,2.21772
2489,2.59628
2490,1.67379
2491,1.71219
2492,1.59725
2493,1.81482
2494,1.69839
2495,1.5967
2496,1.75742
2497,1.69832
2498,1.6249
2499,1.27151
2500,1.40638
2501,1.43097
2502,2.23374
2503,1.61936
2504,1.57695
2505,1.66735
2506,2.0314
2507,1.6009
2508,2.48092
2509,2.05232
2510,1.94632
2511,1.7540099999999998
2512,1.72771
2513,1.7867099999999998
2514,1.68535
2515,1.75744
2516,1.52906
2517,1.7329
2518,1.58469
2519,1.48366
2520,1.14293
2521,1.1560700000000002
2522,1.16127
2523,1.32394
2524,1.27833
2525,1.2043700000000002
2526,1.24386
2527,1.23928
2528,1.26209
2529,1.52434
2530,1.59164
2531,1.76078
2532,2.04457
2533,2.03543
2534,2.00157
2535,2.16106
2536,2.14264
2537,1.98993
2538,1.40634
2539,1.40028
2540,1.41772
2541,3.00359
2542,2.82612
2543,2.6823200000000003
2544,1.74287
2545,1.70511
2546,1.63769
2547,1.1403
2548,1.1519
2549,1.22979
2550,1.94769
2551,2.03917
2552,2.1814400000000003
2553,1.25498
2554,1.2526700000000002
2555,1.27611
2556,1.45433
2557,1.41353
2558,1.28847
2559,1.13562
2560,1.16285
2561,1.14156
2562,1.7438900000000002
2563,1.55894
2564,1.4865700000000002
2565,1.39936
2566,1.33201
2567,1.24836
2568,1.16446
2569,1.16332
2570,1.16572
2571,1.39529
2572,1.45096
2573,1.58423
2574,1.75236
2575,1.8274
2576,1.71331
2577,1.77652
2578,1.86338
2579,1.76837
2580,1.63821
2581,1.59129
2582,1.60555
2583,3.03214
2584,2.85514
2585,2.7770900000000003
2586,2.42947
2587,2.80911
2588,2.41251
2589,1.11543
2590,1.11889
2591,1.15929
2592,1.70084
2593,1.62854
2594,1.6754
2595,1.26837
2596,1.26506
2597,1.2361799999999998
2598,1.60243
2599,1.51881
2600,1.40616
2601,1.1458700000000002
2602,1.16609
2603,1.16196
2604,1.18991
2605,1.18216
2606,1.2248
2607,1.16616
2608,1.15899
2609,1.17521
2610,1.13944
2611,1.13342
2612,1.1867299999999998
2613,1.17714
2614,1.21394
2615,1.2569
2616,1.38181
2617,1.26693
2618,1.23147
2619,1.50801
2620,1.4776200000000002
2621,1.49263
2622,1.21785
2623,1.2216
2624,1.2381
2625,1.537
2626,1.72091
2627,2.89345
2628,1.26889
2629,1.16296
2630,1.12626
2631,1.1226200000000002
2632,1.11065
2633,1.1074700000000002
2634,1.2571
2635,1.38071
2636,1.30938
2637,1.17433
2638,1.16349
2639,1.24942
2640,1.21892
2641,1.24896
2642,1.24149
2643,1.19527
2644,1.20002
2645,1.20877
2646,1.11648
2647,1.15947
2648,1.12814
2649,1.12449
2650,1.13518
2651,1.20862
2652,1.15176
2653,1.19128
2654,1.13847
2655,1.15557
2656,1.13751
2657,1.1241
2658,1.16572
2659,1.13848
2660,1.14847
2661,1.21992
2662,1.16887
2663,1.17044
2664,1.22004
2665,1.17649
2666,1.16605
2667,1.65841
2668,1.13953
2669,1.13111
2670,1.14069
2671,1.13202
2672,1.12669
2673,1.21056
2674,1.19262
2675,1.1546
2676,1.14867
2677,1.18556
2678,1.18333
2679,1.29346
2680,1.24642
2681,1.18009
2682,1.20039
2683,1.22944
2684,1.23695
2685,1.30792
2686,1.31205
2687,1.3101200000000002
2688,1.14152
2689,1.11466
2690,1.13104
2691,1.13654
2692,1.14559
2693,1.12717
2694,1.13764
2695,1.13879
2696,1.10878
2697,1.14716
2698,1.13394
2699,1.08073
2700,1.20733
2701,1.20053
2702,1.18081
2703,1.35168
2704,1.3071700000000002
2705,1.2672
2706,1.19185
2707,1.22681
2708,1.22019
2709,1.88183
2710,1.6562400000000002
2711,1.56826
2712,1.17177
2713,1.17573
2714,1.16622
2715,1.11838
2716,1.11011
2717,1.12907
2718,1.14959
2719,1.15866
2720,1.14174
2721,1.1645299999999998
2722,1.17531
2723,1.17808
2724,1.20279
2725,1.23464
2726,1.2129
2727,1.16415
2728,1.17432
2729,1.17898
2730,1.65602
2731,1.98464
2732,1.67169
2733,1.69337
2734,1.99056
2735,1.6981
2736,1.7814
2737,1.73037
2738,1.65267
2739,1.7732900000000005
2740,1.7180400000000002
2741,1.7352299999999998
2742,1.75975
2743,1.76452
2744,1.6577400000000002
2745,1.71386
2746,1.59169
2747,1.5933700000000002
2748,1.65242
2749,1.63301
2750,1.55497
2751,1.62603
2752,1.65873
2753,2.15228
2754,1.3773799999999998
2755,1.47448
2756,1.3574700000000002
2757,1.85863
2758,1.71602
2759,1.88311
2760,1.79242
2761,1.70563
2762,1.6283299999999998
2763,2.0673
2764,1.88263
2765,1.83499
2766,1.57568
2767,1.4839
2768,1.37971
2769,1.62521
2770,1.5262
2771,1.56475
2772,0.993483
2773,1.01506
2774,1.00103
2775,1.00348
2776,1.03006
2777,1.05959
2778,1.00567
2779,1.00331
2780,1.01173
2781,1.04706
2782,1.06247
2783,1.05949
2784,1.26721
2785,1.1655799999999998
2786,1.07426
2787,1.2605
2788,1.38458
2789,1.25003
2790,1.13296
2791,1.18583
2792,1.08142
2793,1.02712
2794,1.03302
2795,1.04892
2796,1.13232
2797,1.14046
2798,1.13558
2799,1.08215
2800,1.05916
2801,1.07531
2802,1.18907
2803,1.17069
2804,1.22082
2805,1.22246
2806,1.21173
2807,1.25322
2808,1.19624
2809,1.18396
2810,1.1937
2811,1.29199
2812,1.28416
2813,1.22344
2814,1.06346
2815,1.1521
2816,1.11932
2817,1.54693
2818,1.3208
2819,1.16198
2820,1.16157
2821,1.10155
2822,1.1307200000000002
2823,1.53054
2824,1.45981
2825,1.40916
2826,1.35414
2827,1.56108
2828,1.70019
2829,1.27208
2830,1.2391299999999998
2831,1.32821
2832,1.49312
2833,1.30038
2834,1.35263
2835,1.0522
2836,1.09986
2837,1.10949
2838,1.14446
2839,1.17218
2840,1.14671
2841,1.12289
2842,1.08856
2843,1.06566
2844,1.3333700000000002
2845,1.21945
2846,1.17979
2847,1.12517
2848,1.14582
2849,1.20287
2850,1.08851
2851,1.1242299999999998
2852,1.1065
2853,1.3514
2854,1.34831
2855,1.19964
2856,1.01595
2857,1.0125
2858,1.02207
2859,1.00895
2860,1.10474
2861,1.04098
2862,1.00432
2863,0.970774
2864,1.02666
2865,1.06938
2866,1.05455
2867,1.09917
2868,1.07715
2869,1.1004
2870,1.13061
2871,1.06336
2872,1.04588
2873,1.11054
2874,1.11212
2875,1.10781
2876,1.10792
2877,1.01043
2878,1.02971
2879,0.993638
2880,1.02117
2881,1.01723
2882,1.0373
2883,1.0064799999999998
2884,1.00613
2885,1.02579
2886,1.08523
2887,1.07566
2888,1.07965
2889,1.12654
2890,1.08348
2891,1.07973
2892,1.0701200000000002
2893,1.07605
2894,1.10068
2895,1.07891
2896,1.05351
2897,1.06372
2898,0.983677
2899,0.984964
2900,1.01125
2901,1.02354
2902,1.08535
2903,1.12426
2904,1.02286
2905,1.01457
2906,0.996893
2907,1.14683
2908,1.15705
2909,1.61238
2910,1.03237
2911,1.09468
2912,1.03788
2913,1.0799299999999998
2914,1.06026
2915,1.0767799999999998
2916,1.04336
2917,1.02785
2918,1.02075
2919,1.29718
2920,1.25713
2921,1.22471
2922,1.18315
2923,1.26251
2924,1.22012
2925,1.2593
2926,1.24865
2927,1.29735
2928,1.21767
2929,1.19071
2930,1.18287
2931,1.25195
2932,1.22145
2933,1.19478
2934,1.24261
2935,1.17851
2936,1.17375
2937,1.25695
2938,1.19994
2939,1.22858
2940,1.08008
2941,1.07522
2942,1.11352
2943,1.10045
2944,1.08989
2945,1.05247
2946,1.0422
2947,1.0757
2948,1.07753
2949,1.10206
2950,1.1304
2951,1.15364
2952,1.15422
2953,1.20935
2954,1.21607
2955,1.13137
2956,1.14452
2957,1.20418
2958,1.1655799999999998
2959,1.11311
2960,1.19478
2961,1.05762
2962,1.04705
2963,1.06716
2964,1.12409
2965,1.15872
2966,1.15133
2967,1.06851
2968,1.0576
2969,1.06462
2970,1.13852
2971,1.14529
2972,1.13966
2973,1.1348200000000002
2974,1.10289
2975,1.1203299999999998
2976,1.10624
2977,1.16818
2978,1.10632
2979,1.1248
2980,1.09178
2981,1.06424
2982,1.41415
2983,1.74584
2984,1.57128
2985,1.62641
2986,1.38919
2987,1.72605
2988,1.38997
2989,2.15055
2990,1.75258
2991,1.45261
2992,1.64133
2993,1.95454
2994,1.46256
2995,1.33213
2996,1.42809
2997,1.32277
2998,1.34065
2999,1.36177
3000,1.35851
3001,1.34214
3002,1.34771
3003,1.22579
3004,1.29843
3005,1.27007
3006,1.62838
3007,1.60406
3008,1.62543
3009,1.4225
3010,2.33466
3011,6.75427
3012,2.98483
3013,1.97999
3014,1.74978
3015,2.10478
3016,1.6251
3017,1.31067
3018,1.36901
3019,1.41035
3020,1.5337
3021,1.4081
3022,1.13509
3023,1.3167799999999998
